4,b,a,b,1,0.791982823,0.7996805086,0.9156996699,0.8582051177,0.9315084694,0.9336507386,0.8343090359,0.788965291,0.9451664348,0.9338621833,0.8984263472,0.8686259934,0.9313236152,0.8763668789,0.862655139,0.9707806178,0.8926660185,0.9215545689,0.9023823833,0.8951166717,0.9280086375,0.8357542396,0.8931995233,0.8653464152,0.8144123508,0.8940779943,0.8974613616,0.9003329236,0.9247434653,0.8486255524,0.8312819912,0.8256923284,0.8311518331,0.8930020435,0.7202750257
31,o,b,a,0.791982823,1,0.9924062879,0.7830112686,0.8136774221,0.8052017912,0.7985801787,0.7501644596,0.5771004816,0.8107079946,0.8076618511,0.7592242984,0.7184299708,0.8247298049,0.6889410173,0.7282247724,0.795024283,0.7654194339,0.824245223,0.828106395,0.8057950636,0.7898951187,0.5899128769,0.763126034,0.7906530468,0.8103502291,0.8390260016,0.837157852,0.75412139,0.7389489643,0.759349228,0.8186389262,0.8236894029,0.819162412,0.7678661147,0.7022883713
32,o,b,b,0.7996805086,0.9924062879,1,0.785592323,0.816172952,0.7927171969,0.8022672027,0.7216521159,0.5808024157,0.8123048164,0.7953959608,0.7564531214,0.717788062,0.8328758811,0.695048034,0.7349285227,0.7994978324,0.7483668549,0.8250712774,0.8368323201,0.813237084,0.7963644401,0.5950436229,0.7703257691,0.7950919222,0.8064843144,0.8413447579,0.8443945241,0.7602705321,0.7444752559,0.732975621,0.8256316075,0.8219866158,0.8256997442,0.7558162426,0.6745509072
33,p,a,a,0.9156996699,0.7830112686,0.785592323,1,0.7877080558,0.8931406271,0.904515615,0.8268684729,0.7937570525,0.907018719,0.9031521204,0.8891246384,0.865711642,0.8896076058,0.8660569668,0.8606558727,0.9172088871,0.8812298384,0.8889576464,0.8423475071,0.9651008631,0.9002698634,0.8187509926,0.8819600578,0.8002100207,0.7719732011,0.8468129076,0.8572354755,0.8824594415,0.9001772958,0.8473785856,0.7818830766,0.7807676624,0.7818274278,0.8822644197,0.6924271828
37,r,a,a,0.8582051177,0.8136774221,0.816172952,0.7877080558,1,0.8276897704,0.83777777,0.7352052959,0.4699185437,0.831488194,0.8236887464,0.7192935791,0.6556088259,0.8749516533,0.6301877145,0.6630858199,0.8181214985,0.7650481075,0.8444956822,0.9279005066,0.7914446456,0.7838575186,0.5167481315,0.7200400026,0.9368542531,0.8924779571,0.9091069745,0.9003322639,0.7236987179,0.7135817018,0.7368380741,0.9014028251,0.9009395524,0.900893129,0.7552088651,0.7744628865
20,I,a,b,0.9315084694,0.8052017912,0.7927171969,0.8931406271,0.8276897704,1,0.9188347348,0.8879250925,0.7811603387,0.9309637468,0.9493235786,0.9007998503,0.8729578331,0.896495715,0.8637456405,0.8531470282,0.9380859175,0.9196060565,0.9366984784,0.8593595661,0.8795419335,0.9096527433,0.8158422652,0.87952381,0.8168905701,0.8169215553,0.877524702,0.8649623737,0.8851883741,0.9045539096,0.8989627001,0.8059200298,0.8187880583,0.8072524363,0.9090718905,0.7642735819
38,r,a,b,0.9336507386,0.7985801787,0.8022672027,0.904515615,0.83777777,0.9188347348,1,0.8563053454,0.8273907602,0.9491931075,0.9325011105,0.9235576119,0.912356721,0.9109072302,0.9130341188,0.8997999704,0.9482088132,0.898844357,0.9260314194,0.860246991,0.9087633706,0.9431730747,0.855401039,0.9221346087,0.7932391151,0.789580233,0.8793761296,0.8777873082,0.920688309,0.9401111993,0.8763745096,0.800032024,0.7978752609,0.7998334706,0.8990890214,0.6935378448
8,d,a,b,0.8343090359,0.7501644596,0.7216521159,0.8268684729,0.7352052959,0.8879250925,0.8563053454,1,0.7479906504,0.890921666,0.9320013351,0.8788946732,0.8498131554,0.82278003,0.8240043342,0.8228774968,0.8700593399,0.953468646,0.8599925247,0.7771928468,0.8208321077,0.8465647475,0.7614090448,0.8334155107,0.7164394568,0.75105514,0.8158160971,0.7991958997,0.8396299949,0.859276566,0.95259521,0.715086229,0.7396751265,0.7160054601,0.8844690862,0.7835558907
21,j,a,a,0.788965291,0.5771004816,0.5808024157,0.7937570525,0.4699185437,0.7811603387,0.8273907602,0.7479906504,1,0.8151232176,0.8022925488,0.8731220211,0.910076035,0.7165708606,0.9430565213,0.8915350704,0.8375855991,0.8023657277,0.7672860006,0.5851466712,0.7800657674,0.8497102245,0.9688224447,0.8726980151,0.4891143275,0.4976766936,0.6274894878,0.6319001444,0.8721079885,0.9164349191,0.7780100923,0.5017754702,0.499386596,0.5017642082,0.8129526737,0.4511548093
23,k,b,a,0.9451664348,0.8107079946,0.8123048164,0.907018719,0.831488194,0.9309637468,0.9491931075,0.890921666,0.8151232176,1,0.9603174455,0.9368704226,0.9167095556,0.9336458289,0.9213369875,0.9201949563,0.9734883565,0.9193806203,0.9544118072,0.8932000793,0.9236005856,0.9558919158,0.845604552,0.936453021,0.8162015464,0.8117271473,0.9085625849,0.9119245362,0.940243065,0.9572604025,0.9006067012,0.817532213,0.8179123167,0.818104518,0.9045392767,0.7264155571
15,g,b,a,0.9338621833,0.8076618511,0.7953959608,0.9031521204,0.8236887464,0.9493235786,0.9325011105,0.9320013351,0.8022925488,0.9603174455,1,0.9291802683,0.9031484564,0.9115578462,0.8920326626,0.8865648514,0.9547166724,0.9527188419,0.933562924,0.8692124593,0.8970541791,0.9272124092,0.8295667592,0.9053474439,0.8122199737,0.8123982751,0.8897273147,0.8831148179,0.9099588346,0.931493724,0.94792163,0.800180525,0.8133334012,0.8021039867,0.9261646322,0.7790865404
5,c,a,a,0.8984263472,0.7592242984,0.7564531214,0.8891246384,0.7192935791,0.9007998503,0.9235576119,0.8788946732,0.8731220211,0.9368704226,0.9291802683,1,0.9255682893,0.8706960763,0.9310977529,0.9160846796,0.9351183775,0.9074861152,0.8967651558,0.7967017607,0.8943924562,0.9260654913,0.8896693015,0.9744476091,0.7093835688,0.7272857019,0.8228951908,0.8288425248,0.9236205008,0.94938859,0.8935333725,0.7273130147,0.7303411701,0.7274312336,0.8928742578,0.6571268811
25,l,b,a,0.8686259934,0.7184299708,0.717788062,0.865711642,0.6556088259,0.8729578331,0.912356721,0.8498131554,0.910076035,0.9167095556,0.9031484564,0.9255682893,1,0.8389769747,0.9615985543,0.9312818346,0.9142449942,0.8921966897,0.888230703,0.7441262153,0.8674614598,0.9441148466,0.921331213,0.9308524068,0.648429609,0.6623654003,0.783359093,0.7857678318,0.9246136906,0.9554410907,0.8810353783,0.6661226971,0.6679003094,0.6671475401,0.8942392771,0.6131789148
12,f,a,b,0.9313236152,0.8247298049,0.8328758811,0.8896076058,0.8749516533,0.896495715,0.9109072302,0.82278003,0.7165708606,0.9336458289,0.9115578462,0.8706960763,0.8389769747,1,0.8366623188,0.8474030461,0.9293553482,0.866684908,0.9195803584,0.9190210549,0.895256902,0.9081699674,0.7482196078,0.8779596757,0.8744739053,0.837082403,0.9092462764,0.9182720248,0.9180173875,0.8846427408,0.8333775492,0.8550438031,0.8493647665,0.8548687181,0.8614316997,0.7291787378
18,h,b,b,0.8763668789,0.6889410173,0.695048034,0.8660569668,0.6301877145,0.8637456405,0.9130341188,0.8240043342,0.9430565213,0.9213369875,0.8920326626,0.9310977529,0.9615985543,0.8366623188,1,0.9515955213,0.9246576827,0.8738645468,0.8818492268,0.7315908746,0.870356071,0.9364391776,0.9556297414,0.9437681376,0.6265859584,0.6342332887,0.7672143813,0.7725445538,0.9406970528,0.981957125,0.851108666,0.6419683116,0.6379080046,0.6418938546,0.8776810191,0.5663671106
2,a,a,b,0.862655139,0.7282247724,0.7349285227,0.8606558727,0.6630858199,0.8531470282,0.8997999704,0.8228774968,0.8915350704,0.9201949563,0.8865648514,0.9160846796,0.9312818346,0.8474030461,0.9515955213,1,0.9157056763,0.8620978514,0.8906669805,0.7787937926,0.8797452136,0.9235136716,0.8948674029,0.93366224,0.6554892117,0.6732362077,0.7941239395,0.7997343826,0.9305430772,0.9511811218,0.843272188,0.6831069117,0.6789146118,0.6831383271,0.8629631254,0.5886386449
3,b,a,a,0.9707806178,0.795024283,0.7994978324,0.9172088871,0.8181214985,0.9380859175,0.9482088132,0.8700593399,0.8375855991,0.9734883565,0.9547166724,0.9351183775,0.9142449942,0.9293553482,0.9246576827,0.9157056763,1,0.913370216,0.940592435,0.8824089961,0.9184348263,0.951157025,0.8705533707,0.9316462912,0.8146780587,0.7937041317,0.8886938624,0.893558604,0.9385453598,0.960392993,0.8815521083,0.8056569768,0.803992601,0.8068550955,0.907429558,0.7099331811
7,d,a,a,0.8926660185,0.7654194339,0.7483668549,0.8812298384,0.7650481075,0.9196060565,0.898844357,0.953468646,0.8023657277,0.9193806203,0.9527188419,0.9074861152,0.8921966897,0.866684908,0.8738645468,0.8620978514,0.913370216,1,0.8949239385,0.8125835773,0.8560556895,0.8933633844,0.8225577157,0.8766111487,0.7653580455,0.7648204245,0.8411054045,0.8327847455,0.8794206111,0.905078043,0.9478868348,0.7419203776,0.7584296192,0.7437693092,0.9246337284,0.7725627018
19,I,a,a,0.9215545689,0.824245223,0.8250712774,0.8889576464,0.8444956822,0.9366984784,0.9260314194,0.8599925247,0.7672860006,0.9544118072,0.933562924,0.8967651558,0.888230703,0.9195803584,0.8818492268,0.8906669805,0.940592435,0.8949239385,1,0.8896801281,0.9010680311,0.9341289798,0.7894569953,0.9087091425,0.8288265271,0.8223774451,0.9120837459,0.9045928819,0.9095497909,0.9176525514,0.8770625976,0.8314722711,0.8326417324,0.8325459191,0.8945816806,0.7343199607
1,a,a,a,0.9023823833,0.828106395,0.8368323201,0.8423475071,0.9279005066,0.8593595661,0.860246991,0.7771928468,0.5851466712,0.8932000793,0.8692124593,0.7967017607,0.7441262153,0.9190210549,0.7315908746,0.7787937926,0.8824089961,0.8125835773,0.8896801281,1,0.8526752557,0.8502057187,0.6243048198,0.8042203094,0.9214821254,0.873745372,0.9224332982,0.926659255,0.8081255924,0.8015789122,0.7803860737,0.8944674958,0.8881658874,0.8941815992,0.8043198216,0.7524273453
34,p,a,b,0.8951166717,0.8057950636,0.813237084,0.9651008631,0.7914446456,0.8795419335,0.9087633706,0.8208321077,0.7800657674,0.9236005856,0.8970541791,0.8943924562,0.8674614598,0.895256902,0.870356071,0.8797452136,0.9184348263,0.8560556895,0.9010680311,0.8526752557,1,0.9104004568,0.798385754,0.8980056734,0.7773734719,0.7862077712,0.8640547882,0.8733341638,0.8941588999,0.9021657796,0.8338858574,0.8015858024,0.7964690721,0.8013754588,0.8538640875,0.6690581453
26,l,b,b,0.9280086375,0.7898951187,0.7963644401,0.9002698634,0.7838575186,0.9096527433,0.9431730747,0.8465647475,0.8497102245,0.9558919158,0.9272124092,0.9260654913,0.9441148466,0.9081699674,0.9364391776,0.9235136716,0.951157025,0.8933633844,0.9341289798,0.8502057187,0.9104004568,1,0.8730495702,0.9406699157,0.771458855,0.7710695933,0.8730016236,0.8750101607,0.9337269523,0.954760783,0.869204384,0.7824929352,0.7783349546,0.7823052188,0.8960706151,0.6720002752
24,k,b,b,0.8357542396,0.5899128769,0.5950436229,0.8187509926,0.5167481315,0.8158422652,0.855401039,0.7614090448,0.9688224447,0.845604552,0.8295667592,0.8896693015,0.921331213,0.7482196078,0.9556297414,0.8948674029,0.8705533707,0.8225577157,0.7894569953,0.6243048198,0.798385754,0.8730495702,1,0.8849694638,0.5229286718,0.529836228,0.6570115683,0.6616579835,0.885893212,0.937450753,0.7909371603,0.5355079358,0.5318844172,0.5354681852,0.8326916649,0.4791813607
6,c,a,b,0.8931995233,0.763126034,0.7703257691,0.8819600578,0.7200400026,0.87952381,0.9221346087,0.8334155107,0.8726980151,0.936453021,0.9053474439,0.9744476091,0.9308524068,0.8779596757,0.9437681376,0.93366224,0.9316462912,0.8766111487,0.9087091425,0.8042203094,0.8980056734,0.9406699157,0.8849694638,1,0.7096523521,0.7209343337,0.8314017089,0.8379830389,0.9315774592,0.9519119031,0.8550990102,0.7329454902,0.7281424532,0.7328340626,0.8788193671,0.6260934767
22,j,a,b,0.8653464152,0.7906530468,0.7950919222,0.8002100207,0.9368542531,0.8168905701,0.7932391151,0.7164394568,0.4891143275,0.8162015464,0.8122199737,0.7093835688,0.648429609,0.8744739053,0.6265859584,0.6554892117,0.8146780587,0.7653580455,0.8288265271,0.9214821254,0.7773734719,0.771458855,0.5229286718,0.7096523521,1,0.8643295171,0.8863777095,0.8912180981,0.7153962197,0.7095295293,0.7236681138,0.8796650945,0.8773251118,0.8795938918,0.7599848083,0.7690098187
10,e,a,b,0.8144123508,0.8103502291,0.8064843144,0.7719732011,0.8924779571,0.8169215553,0.789580233,0.75105514,0.4976766936,0.8117271473,0.8123982751,0.7272857019,0.6623654003,0.837082403,0.6342332887,0.6732362077,0.7937041317,0.7648204245,0.8223774451,0.873745372,0.7862077712,0.7710695933,0.529836228,0.7209343337,0.8643295171,1,0.8772283344,0.8598020411,0.7216723627,0.7062986821,0.7516956308,0.9320348384,0.8712244518,0.8628774674,0.7492170353,0.7546921182
30,n,b,b,0.8940779943,0.8390260016,0.8413447579,0.8468129076,0.9091069745,0.877524702,0.8793761296,0.8158160971,0.6274894878,0.9085625849,0.8897273147,0.8228951908,0.783359093,0.9092462764,0.7672143813,0.7941239395,0.8886938624,0.8411054045,0.9120837459,0.9224332982,0.8640547882,0.8730016236,0.6570115683,0.8314017089,0.8863777095,0.8772283344,1,0.9177516401,0.8340800972,0.8271484308,0.8228517086,0.8859125156,0.8855003357,0.8856513041,0.8347130042,0.7894641628
36,q,a,b,0.8974613616,0.837157852,0.8443945241,0.8572354755,0.9003322639,0.8649623737,0.8777873082,0.7991958997,0.6319001444,0.9119245362,0.8831148179,0.8288425248,0.7857678318,0.9182720248,0.7725445538,0.7997343826,0.893558604,0.8327847455,0.9045928819,0.926659255,0.8733341638,0.8750101607,0.6616579835,0.8379830389,0.8912180981,0.8598020411,0.9177516401,1,0.8344557428,0.833031533,0.8080976608,0.8771354047,0.8724216691,0.8770544856,0.868812232,0.7450740821
11,f,a,a,0.9003329236,0.75412139,0.7602705321,0.8824594415,0.7236987179,0.8851883741,0.920688309,0.8396299949,0.8721079885,0.940243065,0.9099588346,0.9236205008,0.9246136906,0.9180173875,0.9406970528,0.9305430772,0.9385453598,0.8794206111,0.9095497909,0.8081255924,0.8941588999,0.9337269523,0.885893212,0.9315774592,0.7153962197,0.7216723627,0.8340800972,0.8344557428,1,0.954379126,0.8579230199,0.7334753599,0.7295159921,0.7336581627,0.8821106901,0.6329028234
17,h,b,a,0.9247434653,0.7389489643,0.7444752559,0.9001772958,0.7135817018,0.9045539096,0.9401111993,0.859276566,0.9164349191,0.9572604025,0.931493724,0.94938859,0.9554410907,0.8846427408,0.981957125,0.9511811218,0.960392993,0.905078043,0.9176525514,0.8015789122,0.9021657796,0.954760783,0.937450753,0.9519119031,0.7095295293,0.7062986821,0.8271484308,0.833031533,0.954379126,1,0.8794483436,0.7154023231,0.711815511,0.7153822352,0.9025720767,0.6310127819
16,g,b,b,0.8486255524,0.759349228,0.732975621,0.8473785856,0.7368380741,0.8989627001,0.8763745096,0.95259521,0.7780100923,0.9006067012,0.94792163,0.8935333725,0.8810353783,0.8333775492,0.851108666,0.843272188,0.8815521083,0.9478868348,0.8770625976,0.7803860737,0.8338858574,0.869204384,0.7909371603,0.8550990102,0.7236681138,0.7516956308,0.8228517086,0.8080976608,0.8579230199,0.8794483436,1,0.7188841699,0.7417521625,0.7202207875,0.9099439833,0.7849202214
9,e,a,a,0.8312819912,0.8186389262,0.8256316075,0.7818830766,0.9014028251,0.8059200298,0.800032024,0.715086229,0.5017754702,0.817532213,0.800180525,0.7273130147,0.6661226971,0.8550438031,0.6419683116,0.6831069117,0.8056569768,0.7419203776,0.8314722711,0.8944674958,0.8015858024,0.7824929352,0.5355079358,0.7329454902,0.8796650945,0.9320348384,0.8859125156,0.8771354047,0.7334753599,0.7154023231,0.7188841699,1,0.8804045861,0.8847619009,0.7431842279,0.7236770062
27,m,a,a,0.8256923284,0.8236894029,0.8219866158,0.7807676624,0.9009395524,0.8187880583,0.7978752609,0.7396751265,0.499386596,0.8179123167,0.8133334012,0.7303411701,0.6679003094,0.8493647665,0.6379080046,0.6789146118,0.803992601,0.7584296192,0.8326417324,0.8881658874,0.7964690721,0.7783349546,0.5318844172,0.7281424532,0.8773251118,0.8712244518,0.8855003357,0.8724216691,0.7295159921,0.711815511,0.7417521625,0.8804045861,1,0.9948650847,0.7551212901,0.7508661543
28,m,a,b,0.8311518331,0.819162412,0.8256997442,0.7818274278,0.900893129,0.8072524363,0.7998334706,0.7160054601,0.5017642082,0.818104518,0.8021039867,0.7274312336,0.6671475401,0.8548687181,0.6418938546,0.6831383271,0.8068550955,0.7437693092,0.8325459191,0.8941815992,0.8013754588,0.7823052188,0.5354681852,0.7328340626,0.8795938918,0.8628774674,0.8856513041,0.8770544856,0.7336581627,0.7153822352,0.7202207875,0.8847619009,0.9948650847,1,0.7460157595,0.726752999
35,q,a,a,0.8930020435,0.7678661147,0.7558162426,0.8822644197,0.7552088651,0.9090718905,0.8990890214,0.8844690862,0.8129526737,0.9045392767,0.9261646322,0.8928742578,0.8942392771,0.8614316997,0.8776810191,0.8629631254,0.907429558,0.9246337284,0.8945816806,0.8043198216,0.8538640875,0.8960706151,0.8326916649,0.8788193671,0.7599848083,0.7492170353,0.8347130042,0.868812232,0.8821106901,0.9025720767,0.9099439833,0.7431842279,0.7551212901,0.7460157595,1,0.7372579269
29,n,b,a,0.7202750257,0.7022883713,0.6745509072,0.6924271828,0.7744628865,0.7642735819,0.6935378448,0.7835558907,0.4511548093,0.7264155571,0.7790865404,0.6571268811,0.6131789148,0.7291787378,0.5663671106,0.5886386449,0.7099331811,0.7725627018,0.7343199607,0.7524273453,0.6690581453,0.6720002752,0.4791813607,0.6260934767,0.7690098187,0.7546921182,0.7894641628,0.7450740821,0.6329028234,0.6310127819,0.7849202214,0.7236770062,0.7508661543,0.726752999,0.7372579269,1
